#Distance(A) Planar-Average-Potential(eV)/Densitiy(e/A)
 25.8087             5.45882
 25.9068             5.45796
 26.0050             5.45712
 26.1031             5.45626
 26.2012             5.45540
 26.2994             5.45454
 26.3975             5.45369
 26.4956             5.45284
 26.5938             5.45197
 26.6919             5.45111
 26.7900             5.45026
 26.8882             5.44940
 26.9863             5.44853
 27.0844             5.44768
 27.1826             5.44681
 27.2807             5.44596
 27.3788             5.44509
