#Distance(A) Planar-Average-Potential(eV)/Densitiy(e/A)
 22.1469             5.39255
 22.2454             5.39379
 22.3438             5.39409
 22.4422             5.39434
 22.5407             5.39393
 22.6391             5.39367
 22.7375             5.39286
 22.8360             5.39231
 22.9344             5.39129
 23.0328             5.39059
 23.1313             5.38945
 23.2297             5.38867
 23.3281             5.38747
 23.4265             5.38666
 23.5250             5.38541
 23.6234             5.38457
 23.7218             5.38331
 23.8203             5.38246
 23.9187             5.38118
 24.0171             5.38032
 24.1156             5.37904
 24.2140             5.37818
 24.3124             5.37688
 24.4109             5.37602
 24.5093             5.37473
 24.6077             5.37387
 24.7061             5.37256
 24.8046             5.37170
 24.9030             5.37040
 25.0014             5.36954
 25.0999             5.36823
 25.1983             5.36737
 25.2967             5.36606
 25.3952             5.36521
 25.4936             5.36389
 25.5920             5.36303
 25.6905             5.36172
 25.7889             5.36086
 25.8873             5.35954
 25.9858             5.35868
 26.0842             5.35737
 26.1826             5.35651
 26.2810             5.35519
 26.3795             5.35433
 26.4779             5.35301
 26.5763             5.35215
 26.6748             5.35083
 26.7732             5.34996
 26.8716             5.34864
 26.9701             5.34778
 27.0685             5.34646
 27.1669             5.34559
 27.2654             5.34427
 27.3638             5.34341
 27.4622             5.34208
