#Distance(A) Planar-Average-Potential(eV)/Densitiy(e/A)
 24.4695             5.42380
 24.5678             5.42292
 24.6660             5.42180
 24.7643             5.42092
 24.8626             5.41981
 24.9608             5.41893
 25.0591             5.41781
 25.1574             5.41693
 25.2557             5.41581
 25.3539             5.41494
 25.4522             5.41380
 25.5505             5.41293
 25.6487             5.41180
 25.7470             5.41094
 25.8453             5.40979
 25.9436             5.40892
 26.0418             5.40779
 26.1401             5.40693
 26.2384             5.40578
 26.3366             5.40491
 26.4349             5.40377
 26.5332             5.40291
 26.6315             5.40175
 26.7297             5.40089
 26.8280             5.39974
 26.9263             5.39888
 27.0245             5.39772
 27.1228             5.39686
 27.2211             5.39570
 27.3194             5.39485
 27.4176             5.39368
